"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  US$","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  US$","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
135.,"Steri-fab All-in-One Disinfectant & Insecticide Spray – Kills Bed Bugs, Fleas, Mites, Roaches, Viruses, Fungi, & Odors – Quick-Drying, Non-Residual, 1 Gallon Jug","B00LW6Q5DM","https://www.amazon.com/dp/B00LW6Q5DM?psc=1","https://m.media-amazon.com/images/I/71s97PPRHJL._AC_SY355_.jpg","Steri-Fab",56.03,954,693,500,"43,490.34","38,499.52",161,"8,387","US",17.61,1,4.4,"1,969",8,16,"Jamlyn-Supply","Patio, Lawn & Garden","Large Standard-Size","FBA","10.35 x 5.16 x 6.81 in",7.72,"N/A","Jul 17, 2014",,"No",140,"Jamlyn-Supply"
"135.1.","Steri-fab All-in-One Disinfectant Spray – Kills Bed Bugs, Fleas, Mites, Roaches, Viruses, Fungi, & Odors – Quick-Drying, Non-Residual, 16 Ounce Sprayer Bottle","B000SOJQDA","https://www.amazon.com/dp/B000SOJQDA?psc=1","https://m.media-amazon.com/images/I/61-Jkslc8wL._AC_SY355_.jpg","Steri-Fab",18.2,954,261,"N/A","43,490.34","4,984.67",158,"8,384","N/A",7.92,9,4.4,"1,969",8,15,,"Patio, Lawn & Garden","Large Standard-Size","FBA","7.70 x 2.40 x 2.50 in",1,"N/A","Jun 27, 2007",,"No",225,
