"Display Order","Product Details","ASIN","URL","Image URL","Brand","Price  US$","Parent Level Sales","ASIN Sales","Recent Purchases","Parent Level Revenue","ASIN Revenue","Title Char. Count","BSR","Seller Country/Region","Fees  US$","Active Sellers","Ratings","Review Count","Images","Review velocity","Buy Box","Category","Size Tier","Fulfillment","Dimensions","Weight","ABA Most Clicked","Creation Date","Sponsored","Best Seller","Seller Age (mo)","Seller"
126.,"Hygea Natural Dust Mite Laundry Additive - Eliminates Dust, Carpet, Rodent, Bird & Scabies Mites - Pet & Child-Friendly, Eco-Friendly for Bedding, Clothing, Linens - 128oz","B0DNSM9JCV","https://www.amazon.com/dp/B0DNSM9JCV?psc=1","https://m.media-amazon.com/images/I/61dtPQuNHfL._AC_SX355_.jpg","Hygea Natural",66.99,60,41,"N/A","3,331.92","2,755.09",171,"134,913","US",19.27,1,4,22,7,0,"Hygea Natural ™","Health & Household","Large Standard-Size","FBA","11.81 x 5.87 x 5.94 in",8.38,"N/A","Nov 27, 2024",,"No",16,"Hygea Natural ™"
"126.1.","Hygea Natural Dust Mite Laundry Additive - Eliminates Dust, Carpet, Rodent, Bird & Scabies Mites - Pet & Child-Friendly for Bedding, Clothing, Linens - 32oz","B0GMGCD9B4","https://www.amazon.com/dp/B0GMGCD9B4?psc=1","https://m.media-amazon.com/images/I/41RvKlM2JFL._AC_SY355_.jpg","Hygea Natural",27.5,60,18,"N/A","3,331.92",495.99,156,"134,913","N/A",10.05,1,4,22,7,0,"Hygea Natural ™","Health & Household","Large Standard-Size","FBA","9.90 x 3.25 x 3.25 in",2.15,"N/A","Feb 20, 2026",,"No",1,"Hygea Natural ™"
